32951,32670,32763,32892
32913,32129,33427,32377
32713,32205,33309,32453
32810,32408,32889,33139
32666,33536,32433,32485
31716,32388,33291,32557
32841,33155,33291,31737
32748,33250,32457,33090
33091,32933,32701,32592
32879,32894,33239,32432
32792,33059,33118,32309
32753,33438,32278,33509
32423,32159,33469,32390
33407,32488,33491,32237
32924,32019,33239,31880
32725,33163,32803,32700
32063,33048,33177,32239
32283,33160,32754,32363
32966,32247,32379,31875
32693,33032,32483,32330
33167,32777,32952,32578
32829,32662,32241,32951
33115,32607,32216,32843
32887,32740,32549,32680
32974,32207,33203,32509
33110,31542,32256,33485
32861,32682,33453,33039
32638,32664,33367,32444
32530,32884,32389,32559
32299,33045,32184,33348
32528,33030,32904,33414
32537,32731,33328,32500
33111,32249,32094,33215
32730,33723,32854,32939
33002,33072,31924,33908
33086,32334,33039,32817
32752,32049,32692,33390
32920,32615,33259,32924
33044,33099,32461,33345
33055,32292,32841,32323
32404,33430,32593,33021
32698,33200,32199,32857
32167,33287,32551,33091
32594,32695,32500,32430
33078,33102,32629,33083
33439,33295,32433,32572
32187,32584,32505,33329
32737,32387,32559,33223
32820,32777,33003,32949
32632,32079,33550,32655
32679,32314,33117,32511
32834,32503,32781,33068
32632,33624,32536,32515
31687,32505,33062,32613
32758,33249,33155,31813
32718,33357,32389,33086
33005,32787,32812,32557
33071,32814,32956,32336
32759,32925,33199,31943
32747,33407,32544,33290
32272,32196,33351,32607
33332,32491,33223,32231
32982,31979,33343,31770
32726,33126,33045,32780
32266,33073,32771,32338
32372,33209,32510,32251
33115,32276,32316,32037
32711,33021,32489,32502
33381,32557,32846,32484
33065,32411,32313,32893
33241,32570,32372,32932
32877,32728,32552,32774
32920,32241,33075,32445
32984,31646,32394,33534
32824,32724,33523,33220
32536,32653,33186,32569
32550,32922,32331,32450
32185,33345,32332,33376
32489,33112,32664,33575
32524,32675,33095,32463
33103,32140,32354,33241
32759,33572,33126,32978
33025,33118,31921,33796
33148,32290,32956,32664
32616,32433,32917,33407
32838,32581,33187,33003
32886,33191,32517,33187
33003,32398,32865,32172
32529,33582,32674,32948
32829,33377,32093,32837
32144,33226,32482,33064
32639,32684,32578,32465
33190,32986,32741,33142
33551,33142,32644,32538
32328,32429,32595,33189
32818,32319,32766,33279
32728,32885,32878,32997
32453,32021,33488,32683
32746,32351,33180,32309
32813,32620,32894,33102
32593,33604,32354,32472
31719,32617,32820,32479
32700,33291,33086,31827
32650,33455,32341,33204
32926,32562,32859,32656
33203,32684,32937,32172
32734,32793,33175,32008
32704,33367,32514,33362
32117,32261,33229,32554
33115,32556,33066,32124
32926,31991,33230,31835
32647,33114,32912,32747
32431,33083,32647,32176
32381,33262,32356,32263
33158,32382,32208,32279
32723,32951,32327,32558
33465,32402,32881,32426
33187,32147,32450,33068
33255,32612,32629,33035
32872,32627,32595,32797
32816,32332,32836,32354
32890,31748,32570,33698
32737,32745,33501,33158
32501,32624,33286,32417
32575,32893,32299,32509
32187,33565,32599,33434
32516,33075,32381,33556
32602,32616,33046,32359
33096,32017,32634,33471
32834,33335,33363,33056
33110,33058,31987,33658
33242,32218,32876,32527
32512,32496,33129,33469
32810,32587,32918,33093
32754,33186,32609,33029
32998,32427,32889,32072
32621,33629,32768,32990
32970,33520,31746,32662
32113,33153,32400,33228
32686,32733,32714,32798
33173,32847,32791,33251
33476,32978,32674,32379
32351,32390,32649,33246
32848,32354,32975,33455
32611,33065,32616,32934
32111,32050,33325,32611
32639,32552,33159,32238
32772,32771,32966,33168
32623,33577,32130,32409
31727,32721,32670,32332
32614,33353,32991,31892
32603,33465,32339,33296
32872,32396,32847,32678
33336,32550,33189,32116
32827,32614,33269,32102
32721,33311,32520,33296
32152,32501,33085,32444
33098,32698,33215,32201
33120,32006,33136,31922
32739,33119,32654,32632
32729,33043,32662,32117
32580,33262,32525,32412
33319,32434,32127,32398
32831,32932,32148,32530
33478,32226,33181,32433
33299,31954,32652,33330
33268,32603,32955,33026
32827,32624,32679,32662
32573,32442,33148,32358
32674,31978,32503,33858
32558,32791,33667,33136
32351,32602,33210,32312
32577,32856,32458,32654
32163,33789,32521,33339
32467,33083,32401,33498
32587,32540,33087,32417
33064,31905,32776,33567
32856,33087,33270,33029
33103,33062,32121,33486
33206,32176,33195,32467
32527,32754,32978,33380
32777,32664,32601,33022
32663,33257,32482,32959
32956,32483,33087,32118
32791,33647,32486,32994
33070,33537,31758,32474
32093,33071,32170,33267
32751,32704,32772,32879
33172,32784,32649,33247
