32769,32782,32759,32748
32765,32773,32757,32772
32767,32770,32746,32777
32767,32765,32782,32763
32752,32763,32751,32756
32763,32768,32759,32780
32767,32769,32736,32784
32767,32763,32779,32769
32732,32745,32739,32765
32766,32769,32757,32787
32767,32770,32740,32788
32768,32761,32775,32777
32699,32730,32733,32733
32762,32767,32755,32771
32763,32768,32735,32774
32769,32762,32770,32766
32685,32702,32729,32740
32767,32765,32759,32769
32768,32768,32735,32775
32771,32761,32774,32770
32681,32692,32712,32725
32763,32764,32750,32760
32765,32771,32730,32764
32767,32760,32771,32760
32701,32674,32710,32735
32766,32766,32755,32765
32767,32769,32735,32772
32767,32760,32772,32774
32731,32655,32695,32737
32763,32762,32759,32764
32766,32772,32728,32775
32765,32756,32770,32774
32764,32646,32689,32755
32767,32760,32756,32782
32766,32772,32732,32784
32768,32758,32768,32785
32777,32631,32682,32720
32766,32764,32759,32760
32761,32768,32731,32767
32770,32759,32766,32771
32794,32611,32681,32719
32766,32759,32762,32750
32766,32767,32734,32762
32774,32758,32768,32766
32795,32608,32674,32714
32764,32764,32758,32745
32765,32769,32731,32755
32767,32763,32765,32765
32813,32598,32680,32754
32767,32762,32766,32776
32762,32763,32733,32786
32770,32762,32765,32792
32844,32596,32676,32750
32762,32761,32767,32777
32762,32768,32734,32781
32769,32770,32759,32786
32874,32594,32678,32729
32767,32762,32769,32762
32765,32763,32742,32767
32769,32772,32758,32773
32881,32593,32684,32725
32767,32765,32770,32752
32763,32765,32746,32762
32770,32777,32753,32769
32873,32589,32687,32758
32767,32758,32769,32780
32769,32764,32749,32781
32770,32777,32752,32783
32841,32598,32690,32746
32768,32764,32766,32767
32767,32770,32751,32773
32769,32785,32753,32774
32813,32595,32700,32748
32765,32761,32772,32770
32769,32763,32760,32772
32767,32786,32757,32778
32806,32604,32702,32747
32768,32758,32770,32762
32770,32768,32758,32767
32767,32791,32754,32770
32793,32614,32714,32747
32763,32758,32768,32761
32770,32770,32767,32763
32771,32790,32757,32769
32779,32621,32722,32744
32763,32762,32769,32760
32768,32772,32767,32762
32771,32792,32758,32765
32749,32630,32727,32750
32762,32762,32767,32768
32769,32767,32771,32767
32769,32790,32760,32767
32715,32644,32734,32751
32765,32764,32768,32774
32772,32768,32779,32767
32770,32787,32760,32769
32695,32653,32748,32756
32759,32761,32767,32774
32767,32765,32780,32768
32770,32787,32758,32774
32703,32673,32754,32765
32764,32762,32766,32779
32769,32770,32788,32775
32775,32786,32766,32779
32697,32695,32766,32770
32760,32761,32764,32784
