32609,33134,32042,32139
31985,32505,33473,32779
32857,33085,32909,31903
32571,33212,32423,32721
33206,32343,31960,32961
33430,32424,32568,33429
32941,32611,33067,32437
32927,32794,32572,33338
32344,32372,33556,32756
33007,32646,33379,32461
32799,32116,33551,32394
32601,32685,32876,32782
32594,33106,33006,32627
32117,33552,33401,31841
32957,32367,32522,32454
32653,32940,32016,32526
33486,32529,32566,33216
33146,32490,32314,33219
33159,32443,32176,33257
32952,32748,32363,33019
32441,32683,33519,32241
32924,31858,32661,33198
32513,32688,33383,33175
32572,32734,33471,32561
32376,33065,32826,32219
32205,33236,32845,32588
32392,32791,32781,33305
32821,32615,33001,32622
33355,31951,32446,33385
32906,32961,32696,33212
33103,32659,31944,33532
33181,32381,32953,32973
32603,32443,33342,32916
32676,32328,33164,33047
32788,33270,32533,32255
32657,32879,33250,32018
32497,33585,32720,32740
32764,33222,32084,32404
32336,33518,32627,32216
32791,33012,32733,32353
33069,32831,32352,33436
33484,32904,31501,32561
32562,32669,32716,33473
32940,32389,32782,33434
32394,32713,32863,32601
32294,32228,33302,32515
32732,32583,33167,32644
32459,32713,32882,32966
32586,33110,31803,32192
32063,32692,33434,32846
32839,33164,32850,31836
32624,33268,32311,32828
33151,32287,32102,32970
33540,32557,32597,33366
32922,32616,33152,32582
32914,32805,32613,33160
32340,32632,33573,32618
32815,33094,33414,32179
32812,32253,33441,32630
32570,32774,32749,32633
32916,33277,32845,32656
32249,33860,33184,32190
33100,32490,32212,32723
32807,32951,31849,32641
33501,32652,32714,33064
33288,32459,32106,33517
33111,32580,32230,33245
32947,32774,32502,32949
32294,32908,33553,32232
32795,32039,32604,32961
32407,32778,33406,33000
32515,32726,33494,32415
32537,33067,32626,32617
32303,33369,32732,32631
32552,32822,32573,33109
32963,32563,32987,32696
33253,31953,32522,33476
32878,32783,32746,33176
33098,32828,32007,33221
33131,32464,33090,33082
32388,32694,33341,32700
32507,32373,33185,32638
32524,33474,32620,32145
32482,33016,33199,32175
32564,33506,32476,32617
32854,33247,31971,32318
32262,33407,32590,32515
32783,32944,32654,32516
33037,32539,32319,33048
33405,32638,31770,32619
32642,32474,32782,33590
32931,32337,32794,33266
32450,32696,32788,32382
32184,32190,33495,32589
32889,32634,33190,32567
32512,32863,32765,32755
32920,33100,31788,32531
32466,32865,33192,33246
33078,33174,32858,31971
32777,33276,32193,32725
33030,32291,32523,33210
33621,32705,32584,33348
32905,32555,33275,32616
32833,32738,32670,33092
32099,32724,33690,32722
32496,33233,33483,31840
32653,32190,33328,32468
32433,32737,32703,32756
32925,33174,32732,32795
32270,33640,33009,32258
32986,32356,32071,32603
32778,32855,31942,32853
33362,32565,32893,32904
33399,32119,32233,33445
33015,32513,32456,33206
32890,32676,32840,33066
32336,33108,33561,32114
32774,32170,32824,32743
32441,32894,33433,33025
32620,32753,33559,32493
32917,33064,32350,32632
32493,33485,32690,32752
32782,32995,32274,33252
33122,32665,32893,32744
33188,31939,32574,33209
32846,32686,32875,33161
33071,33023,32082,33175
32994,32610,33076,32783
32192,32744,33265,32580
32341,32349,33127,32590
32389,33462,32681,32137
32486,32979,33064,31941
32613,33337,32394,32881
32922,33147,31687,32553
32278,33165,32573,32831
32845,32772,32573,32542
32966,32436,32594,33196
